listing_id,date
798113,2013-07-19
798113,2013-11-16
798113,2014-02-02
798113,2014-03-03
798113,2014-03-09
798113,2014-04-14
798113,2014-04-19
798113,2014-05-06
798113,2014-06-23
798113,2014-08-11
798113,2014-10-14
798113,2014-12-15
798113,2014-12-29
798113,2015-02-19
798113,2015-03-03
798113,2015-03-16
798113,2015-04-01
798113,2015-04-08
798113,2015-04-21
798113,2015-05-04
798113,2015-06-05
798113,2015-07-06
798113,2015-07-17
798113,2015-07-20
798113,2015-07-22
798113,2015-07-29
798113,2015-08-18
798113,2015-08-31
798113,2015-09-14
798113,2015-09-28
798113,2015-11-09
798113,2015-11-27
5600691,2015-04-07
5600691,2015-04-20
5600691,2015-05-05
5600691,2015-05-12
5600691,2015-05-16
5600691,2015-05-27
5600691,2015-06-01
5600691,2015-06-05
5600691,2015-06-15
5600691,2015-06-20
5600691,2015-06-26
5600691,2015-06-28
5600691,2015-07-02
5600691,2015-07-11
5600691,2015-07-16
5600691,2015-07-22
5600691,2015-08-02
5600691,2015-08-07
5600691,2015-08-09
5600691,2015-08-12
5600691,2015-09-03
5600691,2015-09-05
5600691,2015-09-08
5600691,2015-09-14
5600691,2015-09-16
5600691,2015-09-19
5600691,2015-09-23
5600691,2015-09-25
5600691,2015-10-05
5600691,2015-10-13
5600691,2015-10-25
5600691,2015-11-01
5600691,2015-11-10
5600691,2015-11-14
5600691,2015-11-18
5600691,2015-11-23
5600691,2015-11-28
5600691,2015-12-13
5600691,2015-12-28
4948757,2015-04-06
4948757,2015-04-21
4948757,2015-04-27
4948757,2015-06-12
4948757,2015-06-20
4948757,2015-06-22
4948757,2015-07-07
4948757,2015-07-15
4948757,2015-07-20
4948757,2015-07-21
4948757,2015-07-27
4948757,2015-08-11
4948757,2015-10-26
1171875,2013-06-07
1171875,2013-06-12
1171875,2013-06-25
1171875,2013-07-01
1171875,2013-07-21
1171875,2013-07-23
1171875,2013-07-29
1171875,2013-08-08
1171875,2013-08-19
1171875,2013-08-22
1171875,2013-08-25
1171875,2013-08-28
1171875,2013-09-01
1171875,2013-09-04
1171875,2013-09-09
1171875,2013-09-15
1171875,2013-09-20
1171875,2013-09-22
1171875,2013-09-23
1171875,2013-10-01
1171875,2013-10-03
1171875,2013-10-25
1171875,2013-11-27
1171875,2013-12-01
1171875,2013-12-23
1171875,2013-12-31
1171875,2014-01-03
1171875,2014-02-02
1171875,2014-02-03
1171875,2014-02-11
1171875,2014-03-03
1171875,2014-03-10
1171875,2014-03-14
1171875,2014-03-17
1171875,2014-03-27
1171875,2014-03-31
1171875,2014-04-21
1171875,2014-04-25
1171875,2014-08-31
1171875,2014-09-10
1171875,2014-09-14
1171875,2014-09-16
1171875,2014-09-18
1171875,2014-09-21
1171875,2014-09-24
1171875,2014-09-28
1171875,2014-09-30
1171875,2014-10-02
1171875,2014-10-11
1171875,2014-10-14
1171875,2014-10-20
1171875,2014-10-23
1171875,2014-10-25
1171875,2014-10-26
1171875,2014-10-27
1171875,2014-10-30
1171875,2014-11-09
1171875,2014-12-13
1171875,2014-12-23
1171875,2014-12-29
1171875,2015-01-02
1171875,2015-01-04
1171875,2015-01-06
1171875,2015-01-19
1171875,2015-02-16
1171875,2015-03-07
1171875,2015-03-08
1171875,2015-03-15
1171875,2015-03-19
1171875,2015-03-30
1171875,2015-04-06
1171875,2015-04-10
1171875,2015-04-12
1171875,2015-04-26
1171875,2015-05-09
1171875,2015-05-16
1171875,2015-05-25
1171875,2015-05-26
1171875,2015-05-31
1171875,2015-06-02
1171875,2015-06-06
1171875,2015-06-07
1171875,2015-06-09
1171875,2015-06-10
1171875,2015-06-12
1171875,2015-06-30
1171875,2015-07-06
1171875,2015-07-14
1171875,2015-07-15
1171875,2015-07-17
1171875,2015-07-20
1171875,2015-07-29
1171875,2015-07-29
1171875,2015-07-31
1171875,2015-08-01
1171875,2015-08-05
1171875,2015-08-07
1171875,2015-08-13
1171875,2015-08-23
1171875,2015-08-25
1171875,2015-08-26
1171875,2015-08-27
1171875,2015-08-29
1171875,2015-08-31
1171875,2015-09-03
1171875,2015-09-04
1171875,2015-09-06
1171875,2015-09-10
1171875,2015-09-13
1171875,2015-09-16
1171875,2015-09-17
1171875,2015-09-21
1171875,2015-09-21
1171875,2015-09-25
1171875,2015-09-26
1171875,2015-09-27
1171875,2015-10-02
1171875,2015-10-03
1171875,2015-10-11
1171875,2015-10-12
1171875,2015-10-16
1171875,2015-10-19
1171875,2015-10-24
1171875,2015-11-07
1171875,2015-11-08
1171875,2015-11-14
1171875,2015-11-23
1171875,2015-11-29
1171875,2015-12-14
3104395,2014-06-30
3104395,2014-07-15
3104395,2014-08-05
3104395,2014-09-16
3104395,2014-10-27
1851510,2013-11-12
1851510,2013-11-25
1851510,2013-12-12
1851510,2013-12-30
1851510,2014-04-09
1851510,2014-04-28
1851510,2014-05-06
1851510,2014-06-15
1851510,2014-06-22
1851510,2014-06-26
1851510,2014-06-30
1851510,2014-07-17
1851510,2014-07-24
1851510,2014-08-03
1851510,2014-08-07
1851510,2014-08-10
1851510,2014-08-19
1851510,2014-10-19
1851510,2014-11-09
1851510,2014-11-19
1851510,2014-11-24
1851510,2014-12-14
1851510,2014-12-27
1851510,2015-01-01
1851510,2015-01-05
1851510,2015-01-17
1851510,2015-02-06
1851510,2015-02-16
1851510,2015-02-19
1851510,2015-03-02
1851510,2015-03-23
1851510,2015-04-07
1851510,2015-04-29
1851510,2015-05-04
1851510,2015-05-12
1851510,2015-05-25
1851510,2015-05-31
1851510,2015-06-05
1851510,2015-06-29
1851510,2015-07-14
1851510,2015-07-27
1851510,2015-07-29
1851510,2015-08-07
1851510,2015-08-09
1851510,2015-08-12
1851510,2015-08-15
1851510,2015-08-18
1851510,2015-08-22
1851510,2015-09-13
1851510,2015-09-15
1851510,2015-09-22
1851510,2015-09-27
1851510,2015-10-01
1851510,2015-10-05
1851510,2015-10-12
1851510,2015-10-19
1851510,2015-10-25
1851510,2015-10-28
1851510,2015-10-31
1851510,2015-11-19
1851510,2015-12-07
6950445,2015-06-24
6950445,2015-07-04
6950445,2015-07-14
6950445,2015-07-18
6950445,2015-08-01
6950445,2015-08-03
6121641,2015-05-06
6121641,2015-05-19
6121641,2015-05-26
6121641,2015-06-19
6121641,2015-06-26
6121641,2015-07-13
6121641,2015-07-17
6121641,2015-07-20
6121641,2015-08-21
6121641,2015-08-25
6121641,2015-08-31
6121641,2015-09-17
6121641,2015-09-25
6121641,2015-10-19
6121641,2015-10-26
6121641,2015-11-19
6121641,2015-12-08
6121641,2015-12-15
3929485,2014-09-11
3929485,2014-09-12
3929485,2014-09-13
3929485,2014-09-19
3929485,2014-09-23
3929485,2014-09-24
3929485,2014-09-25
3929485,2014-09-28
3929485,2014-10-04
